type,properties_in_map,properties_id,geometry_type,coordinatex1,coordinatey1,coordinatex2,coordinatey2,coordinatex3,coordinatey3,coordinatex4,coordinatey4,coordinatex5,coordinatey5
Feature,True,347,Polygon,1200,9899,1200,9999,1100,9999,1100,9899,1200,9899
Feature,True,348,Polygon,1200,9999,1200,10099,1100,10099,1100,9999,1200,9999
Feature,True,349,Polygon,1200,10099,1200,10199,1100,10199,1100,10099,1200,10099
Feature,True,350,Polygon,1200,10199,1200,10299,1100,10299,1100,10199,1200,10199
Feature,True,351,Polygon,1200,10299,1200,10399,1100,10399,1100,10299,1200,10299
Feature,True,352,Polygon,1200,10399,1200,10499,1100,10499,1100,10399,1200,10399
Feature,True,353,Polygon,1200,10499,1200,10599,1100,10599,1100,10499,1200,10499
Feature,True,354,Polygon,1200,10599,1200,10699,1100,10699,1100,10599,1200,10599
Feature,True,355,Polygon,1200,10699,1200,10799,1100,10799,1100,10699,1200,10699
Feature,True,356,Polygon,1200,10799,1200,10899,1100,10899,1100,10799,1200,10799
Feature,True,357,Polygon,1200,10899,1200,10999,1100,10999,1100,10899,1200,10899
Feature,True,358,Polygon,1200,10999,1200,11099,1100,11099,1100,10999,1200,10999
Feature,True,359,Polygon,1200,11099,1200,11199,1100,11199,1100,11099,1200,11099
Feature,True,360,Polygon,1200,11199,1200,11299,1100,11299,1100,11199,1200,11199
Feature,True,361,Polygon,1200,11299,1200,11399,1100,11399,1100,11299,1200,11299
Feature,True,362,Polygon,1200,11399,1200,11499,1100,11499,1100,11399,1200,11399
Feature,True,363,Polygon,1200,11499,1200,11599,1100,11599,1100,11499,1200,11499
Feature,True,364,Polygon,1200,11599,1200,11699,1100,11699,1100,11599,1200,11599
Feature,True,365,Polygon,1200,11699,1200,11799,1100,11799,1100,11699,1200,11699
Feature,True,366,Polygon,1200,12799,1200,12899,1100,12899,1100,12799,1200,12799
Feature,True,367,Polygon,1200,12899,1200,12999,1100,12999,1100,12899,1200,12899
Feature,True,368,Polygon,1200,12999,1200,13099,1100,13099,1100,12999,1200,12999
Feature,True,369,Polygon,1200,13099,1200,13199,1100,13199,1100,13099,1200,13099
Feature,True,370,Polygon,1200,13199,1200,13299,1100,13299,1100,13199,1200,13199
Feature,True,371,Polygon,1200,13299,1200,13399,1100,13399,1100,13299,1200,13299
Feature,True,372,Polygon,1200,13399,1200,13499,1100,13499,1100,13399,1200,13399
Feature,True,373,Polygon,1200,13499,1200,13599,1100,13599,1100,13499,1200,13499
Feature,True,374,Polygon,1200,13599,1200,13699,1100,13699,1100,13599,1200,13599
Feature,True,375,Polygon,1200,13699,1200,13799,1100,13799,1100,13699,1200,13699
Feature,True,376,Polygon,1200,13799,1200,13899,1100,13899,1100,13799,1200,13799
Feature,True,377,Polygon,1200,13899,1200,13999,1100,13999,1100,13899,1200,13899
Feature,True,378,Polygon,1200,13999,1200,14099,1100,14099,1100,13999,1200,13999
Feature,True,379,Polygon,1200,14099,1200,14199,1100,14199,1100,14099,1200,14099
Feature,True,380,Polygon,1200,14199,1200,14299,1100,14299,1100,14199,1200,14199
Feature,True,381,Polygon,1200,14299,1200,14399,1100,14399,1100,14299,1200,14299
Feature,True,382,Polygon,1200,14399,1200,14499,1100,14499,1100,14399,1200,14399
Feature,True,383,Polygon,1200,14499,1200,14599,1100,14599,1100,14499,1200,14499
Feature,True,384,Polygon,1200,14599,1200,14699,1100,14699,1100,14599,1200,14599
Feature,True,385,Polygon,1200,14699,1200,14799,1100,14799,1100,14699,1200,14699
Feature,True,386,Polygon,1200,14799,1200,14899,1100,14899,1100,14799,1200,14799
Feature,True,387,Polygon,1200,14899,1200,14999,1100,14999,1100,14899,1200,14899
Feature,True,388,Polygon,1300,2899,1300,2999,1200,2999,1200,2899,1300,2899
Feature,True,389,Polygon,1300,2999,1300,3099,1200,3099,1200,2999,1300,2999
Feature,True,390,Polygon,1300,3099,1300,3199,1200,3199,1200,3099,1300,3099
Feature,True,391,Polygon,1300,3199,1300,3299,1200,3299,1200,3199,1300,3199
Feature,True,392,Polygon,1300,3299,1300,3399,1200,3399,1200,3299,1300,3299
Feature,True,393,Polygon,1300,3399,1300,3499,1200,3499,1200,3399,1300,3399
Feature,True,394,Polygon,1300,3499,1300,3599,1200,3599,1200,3499,1300,3499
Feature,True,395,Polygon,1300,3599,1300,3699,1200,3699,1200,3599,1300,3599
Feature,True,396,Polygon,1300,3699,1300,3799,1200,3799,1200,3699,1300,3699
Feature,True,397,Polygon,1300,3799,1300,3899,1200,3899,1200,3799,1300,3799
Feature,True,398,Polygon,1300,3899,1300,3999,1200,3999,1200,3899,1300,3899
Feature,True,399,Polygon,1300,3999,1300,4099,1200,4099,1200,3999,1300,3999
Feature,True,400,Polygon,1300,4099,1300,4199,1200,4199,1200,4099,1300,4099
Feature,True,401,Polygon,1300,4199,1300,4299,1200,4299,1200,4199,1300,4199
Feature,True,402,Polygon,1300,4299,1300,4399,1200,4399,1200,4299,1300,4299
Feature,True,403,Polygon,1300,4399,1300,4499,1200,4499,1200,4399,1300,4399
Feature,True,404,Polygon,1300,4499,1300,4599,1200,4599,1200,4499,1300,4499
Feature,True,405,Polygon,1300,4599,1300,4699,1200,4699,1200,4599,1300,4599
Feature,True,406,Polygon,1300,4699,1300,4799,1200,4799,1200,4699,1300,4699
Feature,True,407,Polygon,1300,4799,1300,4899,1200,4899,1200,4799,1300,4799
Feature,True,408,Polygon,1300,4899,1300,4999,1200,4999,1200,4899,1300,4899
Feature,True,409,Polygon,1300,4999,1300,5099,1200,5099,1200,4999,1300,4999
Feature,True,410,Polygon,1300,5099,1300,5199,1200,5199,1200,5099,1300,5099
Feature,True,411,Polygon,1300,5199,1300,5299,1200,5299,1200,5199,1300,5199
Feature,True,412,Polygon,1300,5299,1300,5399,1200,5399,1200,5299,1300,5299
Feature,True,413,Polygon,1300,5399,1300,5499,1200,5499,1200,5399,1300,5399
Feature,True,414,Polygon,1300,5499,1300,5599,1200,5599,1200,5499,1300,5499
Feature,True,415,Polygon,1300,5799,1300,5899,1200,5899,1200,5799,1300,5799
Feature,True,416,Polygon,1300,7799,1300,7899,1200,7899,1200,7799,1300,7799
Feature,True,417,Polygon,1300,7899,1300,7999,1200,7999,1200,7899,1300,7899
Feature,True,418,Polygon,1300,7999,1300,8099,1200,8099,1200,7999,1300,7999
Feature,True,419,Polygon,1300,8099,1300,8199,1200,8199,1200,8099,1300,8099
Feature,True,420,Polygon,1300,8199,1300,8299,1200,8299,1200,8199,1300,8199
Feature,True,421,Polygon,1300,8299,1300,8399,1200,8399,1200,8299,1300,8299
Feature,True,422,Polygon,1300,8399,1300,8499,1200,8499,1200,8399,1300,8399
Feature,True,423,Polygon,1300,8499,1300,8599,1200,8599,1200,8499,1300,8499
Feature,True,424,Polygon,1300,8599,1300,8699,1200,8699,1200,8599,1300,8599
Feature,True,425,Polygon,1300,8699,1300,8799,1200,8799,1200,8699,1300,8699
Feature,True,426,Polygon,1300,8799,1300,8899,1200,8899,1200,8799,1300,8799
Feature,True,427,Polygon,1300,8899,1300,8999,1200,8999,1200,8899,1300,8899
Feature,True,428,Polygon,1300,8999,1300,9099,1200,9099,1200,8999,1300,8999
Feature,True,429,Polygon,1300,9099,1300,9199,1200,9199,1200,9099,1300,9099
Feature,True,430,Polygon,1300,9199,1300,9299,1200,9299,1200,9199,1300,9199
Feature,True,431,Polygon,1300,9299,1300,9399,1200,9399,1200,9299,1300,9299
Feature,True,432,Polygon,1300,9399,1300,9499,1200,9499,1200,9399,1300,9399
Feature,True,433,Polygon,1300,9499,1300,9599,1200,9599,1200,9499,1300,9499
Feature,True,434,Polygon,1300,9599,1300,9699,1200,9699,1200,9599,1300,9599
Feature,True,435,Polygon,1300,9699,1300,9799,1200,9799,1200,9699,1300,9699
Feature,True,436,Polygon,1300,9799,1300,9899,1200,9899,1200,9799,1300,9799
Feature,True,437,Polygon,1300,9899,1300,9999,1200,9999,1200,9899,1300,9899
Feature,True,438,Polygon,1300,9999,1300,10099,1200,10099,1200,9999,1300,9999
Feature,True,439,Polygon,1300,10099,1300,10199,1200,10199,1200,10099,1300,10099
Feature,True,440,Polygon,1300,10199,1300,10299,1200,10299,1200,10199,1300,10199
Feature,True,441,Polygon,1300,10299,1300,10399,1200,10399,1200,10299,1300,10299
Feature,True,442,Polygon,1300,10399,1300,10499,1200,10499,1200,10399,1300,10399
Feature,True,443,Polygon,1300,10499,1300,10599,1200,10599,1200,10499,1300,10499
Feature,True,444,Polygon,1300,10599,1300,10699,1200,10699,1200,10599,1300,10599
Feature,True,445,Polygon,1300,10699,1300,10799,1200,10799,1200,10699,1300,10699
Feature,True,446,Polygon,1300,10799,1300,10899,1200,10899,1200,10799,1300,10799
Feature,True,447,Polygon,1300,10899,1300,10999,1200,10999,1200,10899,1300,10899
Feature,True,448,Polygon,1300,10999,1300,11099,1200,11099,1200,10999,1300,10999
Feature,True,449,Polygon,1300,11099,1300,11199,1200,11199,1200,11099,1300,11099
Feature,True,450,Polygon,1300,11199,1300,11299,1200,11299,1200,11199,1300,11199
Feature,True,451,Polygon,1300,11299,1300,11399,1200,11399,1200,11299,1300,11299
Feature,True,452,Polygon,1300,11399,1300,11499,1200,11499,1200,11399,1300,11399
Feature,True,453,Polygon,1300,11499,1300,11599,1200,11599,1200,11499,1300,11499
Feature,True,454,Polygon,1300,11599,1300,11699,1200,11699,1200,11599,1300,11599
Feature,True,455,Polygon,1300,11699,1300,11799,1200,11799,1200,11699,1300,11699
Feature,True,456,Polygon,1300,11799,1300,11899,1200,11899,1200,11799,1300,11799
Feature,True,457,Polygon,1300,11899,1300,11999,1200,11999,1200,11899,1300,11899
Feature,True,458,Polygon,1300,11999,1300,12099,1200,12099,1200,11999,1300,11999
Feature,True,459,Polygon,1300,12699,1300,12799,1200,12799,1200,12699,1300,12699
Feature,True,460,Polygon,1300,12799,1300,12899,1200,12899,1200,12799,1300,12799
Feature,True,461,Polygon,1300,12899,1300,12999,1200,12999,1200,12899,1300,12899
Feature,True,462,Polygon,1300,12999,1300,13099,1200,13099,1200,12999,1300,12999
Feature,True,463,Polygon,1300,13099,1300,13199,1200,13199,1200,13099,1300,13099
Feature,True,464,Polygon,1300,13199,1300,13299,1200,13299,1200,13199,1300,13199
Feature,True,465,Polygon,1300,13299,1300,13399,1200,13399,1200,13299,1300,13299
Feature,True,466,Polygon,1300,13399,1300,13499,1200,13499,1200,13399,1300,13399
Feature,True,467,Polygon,1300,13499,1300,13599,1200,13599,1200,13499,1300,13499
Feature,True,468,Polygon,1300,13599,1300,13699,1200,13699,1200,13599,1300,13599
Feature,True,469,Polygon,1300,13699,1300,13799,1200,13799,1200,13699,1300,13699
Feature,True,470,Polygon,1300,13799,1300,13899,1200,13899,1200,13799,1300,13799
Feature,True,471,Polygon,1300,13899,1300,13999,1200,13999,1200,13899,1300,13899
Feature,True,472,Polygon,1300,13999,1300,14099,1200,14099,1200,13999,1300,13999
Feature,True,473,Polygon,1300,14099,1300,14199,1200,14199,1200,14099,1300,14099
Feature,True,474,Polygon,1300,14199,1300,14299,1200,14299,1200,14199,1300,14199
Feature,True,475,Polygon,1300,14299,1300,14399,1200,14399,1200,14299,1300,14299
Feature,True,476,Polygon,1300,14399,1300,14499,1200,14499,1200,14399,1300,14399
Feature,True,477,Polygon,1300,14499,1300,14599,1200,14599,1200,14499,1300,14499
Feature,True,478,Polygon,1300,14599,1300,14699,1200,14699,1200,14599,1300,14599
Feature,True,479,Polygon,1300,14699,1300,14799,1200,14799,1200,14699,1300,14699
Feature,True,480,Polygon,1300,14799,1300,14899,1200,14899,1200,14799,1300,14799
Feature,True,481,Polygon,1300,14899,1300,14999,1200,14999,1200,14899,1300,14899
Feature,True,482,Polygon,1400,2899,1400,2999,1300,2999,1300,2899,1400,2899
Feature,True,483,Polygon,1400,2999,1400,3099,1300,3099,1300,2999,1400,2999
Feature,True,484,Polygon,1400,3099,1400,3199,1300,3199,1300,3099,1400,3099
Feature,True,485,Polygon,1400,3199,1400,3299,1300,3299,1300,3199,1400,3199
Feature,True,486,Polygon,1400,3299,1400,3399,1300,3399,1300,3299,1400,3299
Feature,True,487,Polygon,1400,3399,1400,3499,1300,3499,1300,3399,1400,3399
Feature,True,488,Polygon,1400,3499,1400,3599,1300,3599,1300,3499,1400,3499
Feature,True,489,Polygon,1400,3599,1400,3699,1300,3699,1300,3599,1400,3599
Feature,True,490,Polygon,1400,3699,1400,3799,1300,3799,1300,3699,1400,3699
Feature,True,491,Polygon,1400,3799,1400,3899,1300,3899,1300,3799,1400,3799
Feature,True,492,Polygon,1400,3899,1400,3999,1300,3999,1300,3899,1400,3899
Feature,True,493,Polygon,1400,3999,1400,4099,1300,4099,1300,3999,1400,3999
Feature,True,494,Polygon,1400,4099,1400,4199,1300,4199,1300,4099,1400,4099
Feature,True,495,Polygon,1400,4199,1400,4299,1300,4299,1300,4199,1400,4199
Feature,True,496,Polygon,1400,4299,1400,4399,1300,4399,1300,4299,1400,4299
Feature,True,497,Polygon,1400,4399,1400,4499,1300,4499,1300,4399,1400,4399
Feature,True,498,Polygon,1400,4499,1400,4599,1300,4599,1300,4499,1400,4499
Feature,True,499,Polygon,1400,4599,1400,4699,1300,4699,1300,4599,1400,4599
Feature,True,500,Polygon,1400,4699,1400,4799,1300,4799,1300,4699,1400,4699
Feature,True,501,Polygon,1400,4799,1400,4899,1300,4899,1300,4799,1400,4799
Feature,True,502,Polygon,1400,4899,1400,4999,1300,4999,1300,4899,1400,4899
Feature,True,503,Polygon,1400,4999,1400,5099,1300,5099,1300,4999,1400,4999
Feature,True,504,Polygon,1400,5099,1400,5199,1300,5199,1300,5099,1400,5099
Feature,True,505,Polygon,1400,5199,1400,5299,1300,5299,1300,5199,1400,5199
Feature,True,506,Polygon,1400,5299,1400,5399,1300,5399,1300,5299,1400,5299
Feature,True,507,Polygon,1400,5399,1400,5499,1300,5499,1300,5399,1400,5399
Feature,True,508,Polygon,1400,5499,1400,5599,1300,5599,1300,5499,1400,5499
Feature,True,509,Polygon,1400,5599,1400,5699,1300,5699,1300,5599,1400,5599
Feature,True,510,Polygon,1400,5699,1400,5799,1300,5799,1300,5699,1400,5699
Feature,True,511,Polygon,1400,5799,1400,5899,1300,5899,1300,5799,1400,5799
Feature,True,512,Polygon,1400,5899,1400,5999,1300,5999,1300,5899,1400,5899
Feature,True,513,Polygon,1400,5999,1400,6099,1300,6099,1300,5999,1400,5999
Feature,True,514,Polygon,1400,7499,1400,7599,1300,7599,1300,7499,1400,7499
Feature,True,515,Polygon,1400,7599,1400,7699,1300,7699,1300,7599,1400,7599
Feature,True,516,Polygon,1400,7699,1400,7799,1300,7799,1300,7699,1400,7699
Feature,True,517,Polygon,1400,7799,1400,7899,1300,7899,1300,7799,1400,7799
Feature,True,518,Polygon,1400,7899,1400,7999,1300,7999,1300,7899,1400,7899
Feature,True,519,Polygon,1400,7999,1400,8099,1300,8099,1300,7999,1400,7999
Feature,True,520,Polygon,1400,8099,1400,8199,1300,8199,1300,8099,1400,8099
Feature,True,521,Polygon,1400,8199,1400,8299,1300,8299,1300,8199,1400,8199
Feature,True,522,Polygon,1400,8299,1400,8399,1300,8399,1300,8299,1400,8299
Feature,True,523,Polygon,1400,8399,1400,8499,1300,8499,1300,8399,1400,8399
Feature,True,524,Polygon,1400,8499,1400,8599,1300,8599,1300,8499,1400,8499
Feature,True,525,Polygon,1400,8599,1400,8699,1300,8699,1300,8599,1400,8599
Feature,True,526,Polygon,1400,8699,1400,8799,1300,8799,1300,8699,1400,8699
Feature,True,527,Polygon,1400,8799,1400,8899,1300,8899,1300,8799,1400,8799
Feature,True,528,Polygon,1400,8899,1400,8999,1300,8999,1300,8899,1400,8899
Feature,True,529,Polygon,1400,8999,1400,9099,1300,9099,1300,8999,1400,8999
Feature,True,530,Polygon,1400,9099,1400,9199,1300,9199,1300,9099,1400,9099
Feature,True,531,Polygon,1400,9199,1400,9299,1300,9299,1300,9199,1400,9199
Feature,True,532,Polygon,1400,9299,1400,9399,1300,9399,1300,9299,1400,9299
Feature,True,533,Polygon,1400,9399,1400,9499,1300,9499,1300,9399,1400,9399
Feature,True,534,Polygon,1400,9499,1400,9599,1300,9599,1300,9499,1400,9499
Feature,True,535,Polygon,1400,9599,1400,9699,1300,9699,1300,9599,1400,9599
Feature,True,536,Polygon,1400,9699,1400,9799,1300,9799,1300,9699,1400,9699
Feature,True,537,Polygon,1400,9799,1400,9899,1300,9899,1300,9799,1400,9799
Feature,True,538,Polygon,1400,9899,1400,9999,1300,9999,1300,9899,1400,9899
Feature,True,539,Polygon,1400,9999,1400,10099,1300,10099,1300,9999,1400,9999
Feature,True,540,Polygon,1400,10099,1400,10199,1300,10199,1300,10099,1400,10099
Feature,True,541,Polygon,1400,10199,1400,10299,1300,10299,1300,10199,1400,10199
Feature,True,542,Polygon,1400,10299,1400,10399,1300,10399,1300,10299,1400,10299
Feature,True,543,Polygon,1400,10399,1400,10499,1300,10499,1300,10399,1400,10399
Feature,True,544,Polygon,1400,10499,1400,10599,1300,10599,1300,10499,1400,10499
Feature,True,545,Polygon,1400,10599,1400,10699,1300,10699,1300,10599,1400,10599
Feature,True,546,Polygon,1400,10699,1400,10799,1300,10799,1300,10699,1400,10699
Feature,True,547,Polygon,1400,10799,1400,10899,1300,10899,1300,10799,1400,10799
Feature,True,548,Polygon,1400,10899,1400,10999,1300,10999,1300,10899,1400,10899
Feature,True,549,Polygon,1400,10999,1400,11099,1300,11099,1300,10999,1400,10999
Feature,True,550,Polygon,1400,11099,1400,11199,1300,11199,1300,11099,1400,11099
Feature,True,551,Polygon,1400,11199,1400,11299,1300,11299,1300,11199,1400,11199
Feature,True,552,Polygon,1400,11299,1400,11399,1300,11399,1300,11299,1400,11299
Feature,True,553,Polygon,1400,11399,1400,11499,1300,11499,1300,11399,1400,11399
Feature,True,554,Polygon,1400,11499,1400,11599,1300,11599,1300,11499,1400,11499
Feature,True,555,Polygon,1400,11599,1400,11699,1300,11699,1300,11599,1400,11599
Feature,True,556,Polygon,1400,11699,1400,11799,1300,11799,1300,11699,1400,11699
Feature,True,557,Polygon,1400,11799,1400,11899,1300,11899,1300,11799,1400,11799
Feature,True,558,Polygon,1400,11899,1400,11999,1300,11999,1300,11899,1400,11899
Feature,True,559,Polygon,1400,11999,1400,12099,1300,12099,1300,11999,1400,11999
Feature,True,560,Polygon,1400,12099,1400,12199,1300,12199,1300,12099,1400,12099
Feature,True,561,Polygon,1400,12199,1400,12299,1300,12299,1300,12199,1400,12199
Feature,True,562,Polygon,1400,12299,1400,12399,1300,12399,1300,12299,1400,12299
Feature,True,563,Polygon,1400,12399,1400,12499,1300,12499,1300,12399,1400,12399
Feature,True,564,Polygon,1400,12499,1400,12599,1300,12599,1300,12499,1400,12499
Feature,True,565,Polygon,1400,12599,1400,12699,1300,12699,1300,12599,1400,12599
Feature,True,566,Polygon,1400,12699,1400,12799,1300,12799,1300,12699,1400,12699
Feature,True,567,Polygon,1400,12799,1400,12899,1300,12899,1300,12799,1400,12799
Feature,True,568,Polygon,1400,12899,1400,12999,1300,12999,1300,12899,1400,12899
Feature,True,569,Polygon,1400,12999,1400,13099,1300,13099,1300,12999,1400,12999
Feature,True,570,Polygon,1400,13099,1400,13199,1300,13199,1300,13099,1400,13099
Feature,True,571,Polygon,1400,13199,1400,13299,1300,13299,1300,13199,1400,13199
Feature,True,572,Polygon,1400,13299,1400,13399,1300,13399,1300,13299,1400,13299
Feature,True,573,Polygon,1400,13399,1400,13499,1300,13499,1300,13399,1400,13399
Feature,True,574,Polygon,1400,13499,1400,13599,1300,13599,1300,13499,1400,13499
Feature,True,575,Polygon,1400,13599,1400,13699,1300,13699,1300,13599,1400,13599
Feature,True,576,Polygon,1400,13699,1400,13799,1300,13799,1300,13699,1400,13699
Feature,True,577,Polygon,1400,13799,1400,13899,1300,13899,1300,13799,1400,13799
Feature,True,578,Polygon,1400,13899,1400,13999,1300,13999,1300,13899,1400,13899
Feature,True,579,Polygon,1400,13999,1400,14099,1300,14099,1300,13999,1400,13999
Feature,True,580,Polygon,1400,14099,1400,14199,1300,14199,1300,14099,1400,14099
Feature,True,581,Polygon,1400,14199,1400,14299,1300,14299,1300,14199,1400,14199
Feature,True,582,Polygon,1400,14299,1400,14399,1300,14399,1300,14299,1400,14299
Feature,True,583,Polygon,1400,14399,1400,14499,1300,14499,1300,14399,1400,14399
