tick,TotalHumans,Susceptible,Exposed,Infected,Recovered,New Cases per day
372,25000,20457,10,11,4522,7
373,25000,20448,11,15,4526,8
374,25000,20443,10,14,4533,6
375,25000,20438,8,13,4541,7
376,25000,20426,15,12,4547,5
377,25000,20419,11,16,4554,11
378,25000,20413,9,19,4559,8
379,25000,20404,13,13,4570,5
380,25000,20393,16,13,4578,8
381,25000,20386,13,18,4583,10
382,25000,20375,13,21,4591,11
383,25000,20368,12,19,4601,8
384,25000,20360,11,17,4612,9
385,25000,20353,13,14,4620,5
386,25000,20342,14,15,4629,10
387,25000,20336,9,21,4634,11
388,25000,20323,16,17,4644,6
389,25000,20312,14,19,4655,13
390,25000,20306,10,23,4661,10
391,25000,20298,9,19,4674,9
392,25000,20287,14,15,4684,6
393,25000,20275,16,16,4693,10
394,25000,20263,16,22,4699,12
395,25000,20249,19,23,4709,11
396,25000,20244,12,23,4721,12
397,25000,20230,14,24,4732,12
398,25000,20221,16,19,4744,7
399,25000,20207,17,20,4756,13
400,25000,20201,15,21,4763,8
401,25000,20190,13,21,4776,13
402,25000,20180,13,23,4784,10
403,25000,20169,12,22,4797,12
404,25000,20161,11,21,4807,9
405,25000,20155,7,19,4819,10
406,25000,20145,11,16,4828,6
407,25000,20137,12,13,4838,7
408,25000,20130,11,15,4844,8
409,25000,20118,14,17,4851,9
410,25000,20107,15,19,4859,10
411,25000,20096,15,21,4868,11
412,25000,20089,12,21,4878,10
413,25000,20077,13,21,4889,11
414,25000,20064,17,20,4899,9
415,25000,20057,11,22,4910,13
416,25000,20043,15,23,4919,10
417,25000,20030,20,18,4932,8
418,25000,20024,9,25,4942,17
419,25000,20019,6,25,4950,8
420,25000,20010,10,13,4967,5
421,25000,20001,12,12,4975,7
422,25000,19993,12,15,4980,8
423,25000,19982,15,16,4987,8
424,25000,19970,16,19,4995,11
425,25000,19962,13,22,5003,11
426,25000,19951,12,23,5014,12
427,25000,19942,11,22,5025,10
428,25000,19935,9,19,5037,9
429,25000,19925,12,16,5047,7
430,25000,19917,10,17,5056,10
431,25000,19909,14,14,5063,4
432,25000,19899,14,14,5073,10
433,25000,19890,13,20,5077,10
434,25000,19881,13,19,5087,9
435,25000,19868,15,20,5097,11
436,25000,19862,13,19,5106,8
437,25000,19852,13,18,5117,10
438,25000,19841,14,20,5125,10
439,25000,19827,17,21,5135,11
440,25000,19819,15,21,5145,10
441,25000,19811,11,22,5156,12
442,25000,19802,13,19,5166,7
443,25000,19792,14,16,5178,9
444,25000,19783,14,18,5185,9
445,25000,19773,11,22,5194,13
446,25000,19764,12,21,5203,8
447,25000,19760,9,15,5216,7
448,25000,19750,12,14,5224,7
449,25000,19741,15,13,5231,6
450,25000,19734,10,18,5238,12
451,25000,19728,9,19,5244,7
452,25000,19718,11,15,5256,8
453,25000,19710,14,13,5263,5
454,25000,19699,15,15,5271,10
455,25000,19692,11,21,5276,11
456,25000,19689,6,19,5286,8
457,25000,19678,12,13,5297,5
458,25000,19672,8,15,5305,10
459,25000,19664,10,16,5310,6
460,25000,19659,9,12,5320,6
461,25000,19652,8,14,5326,8
462,25000,19644,11,13,5332,5
463,25000,19637,9,14,5340,9
464,25000,19625,14,16,5345,7
465,25000,19614,16,16,5354,9
466,25000,19606,10,23,5361,14
467,25000,19599,12,19,5370,5
468,25000,19594,10,12,5384,7
469,25000,19582,14,15,5389,8
470,25000,19574,12,18,5396,10
471,25000,19563,14,19,5404,9
472,25000,19554,15,17,5414,8
473,25000,19547,10,20,5423,12
474,25000,19538,13,18,5431,6
475,25000,19527,12,18,5443,12
476,25000,19520,11,20,5449,8
477,25000,19504,17,18,5461,10
478,25000,19490,23,18,5469,8
479,25000,19480,12,29,5479,21
480,25000,19474,9,30,5487,9
481,25000,19465,10,17,5508,8
482,25000,19460,7,16,5517,8
483,25000,19453,9,13,5525,5
484,25000,19439,18,10,5533,5
485,25000,19425,22,15,5538,10
486,25000,19417,11,29,5543,19
487,25000,19405,14,28,5553,9
488,25000,19398,13,17,5572,8
489,25000,19387,15,17,5581,9
490,25000,19378,14,19,5589,10
491,25000,19371,8,23,5598,13
492,25000,19362,12,18,5608,5
493,25000,19358,7,14,5621,9
494,25000,19352,6,16,5626,7
