x,y,neighborhood_id,HI_bar,X_i,omega_i
25,91,0,0.000000,0,0.730000
25,92,0,0.000000,0,0.730000
25,93,0,0.000000,0,0.730000
25,94,0,0.000000,0,0.730000
25,95,0,0.000000,0,0.730000
25,96,0,0.000000,0,0.730000
25,97,0,0.000000,0,0.730000
25,98,0,0.000000,0,0.730000
25,99,0,0.000000,0,0.730000
25,101,0,0.000000,0,0.730000
25,109,0,0.000000,0,0.730000
25,111,0,0.000000,0,0.730000
25,114,0,0.000000,0,0.730000
25,115,0,0.000000,0,0.730000
25,116,0,0.000000,0,0.730000
25,117,0,0.000000,0,0.730000
25,118,0,0.000000,0,0.730000
25,119,0,0.000000,0,0.730000
25,121,0,0.000000,0,0.730000
25,122,0,0.000000,0,0.730000
25,124,0,0.000000,0,0.730000
25,126,6,0.274750,1,1.000000
25,127,6,0.274750,1,1.000000
25,128,6,0.274750,1,1.000000
25,130,0,0.000000,0,0.730000
25,132,7,0.258833,0,0.730000
25,133,7,0.258833,1,1.000000
25,134,7,0.258833,0,0.730000
25,136,7,0.258833,0,0.730000
25,138,7,0.258833,1,1.000000
25,140,7,0.258833,0,0.730000
25,142,0,0.000000,0,0.730000
25,143,0,0.000000,0,0.730000
25,144,0,0.000000,0,0.730000
25,145,0,0.000000,0,0.730000
25,146,0,0.000000,0,0.730000
25,147,0,0.000000,0,0.730000
25,148,0,0.000000,0,0.730000
25,149,0,0.000000,0,0.730000
25,150,0,0.000000,0,0.730000
25,151,0,0.000000,0,0.730000
25,153,0,0.000000,0,0.730000
25,154,0,0.000000,0,0.730000
25,156,0,0.000000,0,0.730000
25,157,0,0.000000,0,0.730000
25,159,0,0.000000,0,0.730000
25,160,0,0.000000,0,0.730000
25,163,0,0.000000,0,0.730000
25,166,0,0.000000,0,0.730000
25,167,0,0.000000,0,0.730000
25,168,0,0.000000,0,0.730000
25,169,0,0.000000,0,0.730000
25,170,0,0.000000,0,0.730000
27,20,0,0.000000,0,0.730000
27,21,0,0.000000,0,0.730000
27,22,0,0.000000,0,0.730000
27,23,0,0.000000,0,0.730000
27,24,0,0.000000,0,0.730000
27,25,0,0.000000,0,0.730000
27,27,0,0.000000,0,0.730000
27,29,0,0.000000,0,0.730000
27,30,0,0.000000,0,0.730000
27,49,0,0.000000,0,0.730000
27,50,0,0.000000,0,0.730000
27,52,0,0.000000,0,0.730000
27,53,0,0.000000,0,0.730000
27,54,0,0.000000,0,0.730000
27,55,0,0.000000,0,0.730000
27,56,0,0.000000,0,0.730000
27,59,0,0.000000,0,0.730000
27,61,0,0.000000,0,0.730000
27,63,0,0.000000,0,0.730000
27,64,0,0.000000,0,0.730000
27,66,0,0.000000,0,0.730000
27,69,0,0.000000,0,0.730000
27,70,0,0.000000,0,0.730000
27,71,0,0.000000,0,0.730000
27,72,0,0.000000,0,0.730000
27,74,0,0.000000,0,0.730000
27,75,0,0.000000,0,0.730000
27,76,0,0.000000,0,0.730000
27,77,0,0.000000,0,0.730000
27,80,0,0.000000,0,0.730000
27,81,0,0.000000,0,0.730000
27,85,0,0.000000,0,0.730000
27,86,0,0.000000,0,0.730000
27,87,0,0.000000,0,0.730000
27,88,0,0.000000,0,0.730000
27,90,0,0.000000,0,0.730000
27,92,0,0.000000,0,0.730000
27,93,0,0.000000,0,0.730000
27,94,0,0.000000,0,0.730000
27,95,0,0.000000,0,0.730000
27,96,0,0.000000,0,0.730000
27,98,0,0.000000,0,0.730000
27,99,0,0.000000,0,0.730000
27,101,0,0.000000,0,0.730000
27,114,0,0.000000,0,0.730000
27,115,0,0.000000,0,0.730000
27,116,0,0.000000,0,0.730000
27,117,0,0.000000,0,0.730000
27,118,0,0.000000,0,0.730000
27,119,0,0.000000,0,0.730000
27,121,2,0.217489,0,0.730000
27,122,2,0.217489,0,0.730000
27,123,2,0.217489,0,0.730000
27,124,2,0.217489,0,0.730000
27,125,2,0.217489,0,0.730000
27,126,2,0.217489,0,0.730000
27,127,2,0.217489,0,0.730000
27,129,0,0.000000,0,0.730000
27,130,0,0.000000,0,0.730000
27,134,0,0.000000,0,0.730000
27,135,0,0.000000,0,0.730000
27,136,0,0.000000,0,0.730000
27,137,0,0.000000,0,0.730000
27,138,0,0.000000,0,0.730000
27,139,0,0.000000,0,0.730000
27,140,0,0.000000,0,0.730000
27,144,0,0.000000,0,0.730000
27,145,0,0.000000,0,0.730000
27,146,0,0.000000,0,0.730000
27,147,0,0.000000,0,0.730000
27,148,0,0.000000,0,0.730000
27,149,0,0.000000,0,0.730000
27,150,0,0.000000,0,0.730000
27,151,0,0.000000,0,0.730000
27,153,0,0.000000,0,0.730000
27,154,0,0.000000,0,0.730000
27,155,0,0.000000,0,0.730000
27,156,0,0.000000,0,0.730000
27,157,0,0.000000,0,0.730000
27,158,0,0.000000,0,0.730000
27,159,0,0.000000,0,0.730000
27,160,0,0.000000,0,0.730000
27,161,0,0.000000,0,0.730000
27,165,0,0.000000,0,0.730000
27,166,0,0.000000,0,0.730000
27,168,0,0.000000,0,0.730000
27,189,0,0.000000,0,0.730000
27,191,0,0.000000,0,0.730000
28,17,0,0.000000,0,0.730000
28,18,0,0.000000,0,0.730000
28,20,0,0.000000,0,0.730000
28,23,0,0.000000,0,0.730000
28,25,0,0.000000,0,0.730000
28,27,0,0.000000,0,0.730000
28,28,0,0.000000,0,0.730000
28,29,0,0.000000,0,0.730000
28,46,0,0.000000,0,0.730000
28,48,0,0.000000,0,0.730000
28,49,0,0.000000,0,0.730000
28,50,0,0.000000,0,0.730000
28,51,0,0.000000,0,0.730000
28,52,0,0.000000,0,0.730000
28,53,0,0.000000,0,0.730000
28,54,0,0.000000,0,0.730000
28,55,0,0.000000,0,0.730000
28,56,0,0.000000,0,0.730000
28,60,0,0.000000,0,0.730000
28,61,0,0.000000,0,0.730000
28,62,0,0.000000,0,0.730000
28,64,0,0.000000,0,0.730000
28,65,0,0.000000,0,0.730000
28,67,0,0.000000,0,0.730000
28,69,0,0.000000,0,0.730000
28,70,0,0.000000,0,0.730000
28,71,0,0.000000,0,0.730000
28,72,0,0.000000,0,0.730000
28,73,0,0.000000,0,0.730000
28,74,0,0.000000,0,0.730000
28,75,0,0.000000,0,0.730000
28,80,0,0.000000,0,0.730000
28,81,0,0.000000,0,0.730000
28,82,0,0.000000,0,0.730000
28,83,0,0.000000,0,0.730000
28,84,0,0.000000,0,0.730000
28,85,0,0.000000,0,0.730000
28,86,0,0.000000,0,0.730000
28,90,0,0.000000,0,0.730000
28,91,0,0.000000,0,0.730000
28,92,0,0.000000,0,0.730000
28,93,0,0.000000,0,0.730000
28,94,0,0.000000,0,0.730000
28,95,0,0.000000,0,0.730000
28,96,0,0.000000,0,0.730000
28,97,0,0.000000,0,0.730000
28,98,0,0.000000,0,0.730000
28,114,0,0.000000,0,0.730000
28,115,0,0.000000,0,0.730000
28,116,0,0.000000,0,0.730000
28,117,0,0.000000,0,0.730000
28,118,0,0.000000,0,0.730000
28,122,2,0.217489,0,0.730000
28,123,2,0.217489,0,0.730000
28,124,2,0.217489,0,0.730000
28,126,2,0.217489,0,0.730000
28,129,0,0.000000,0,0.730000
28,130,0,0.000000,0,0.730000
28,132,0,0.000000,0,0.730000
28,133,0,0.000000,0,0.730000
28,134,0,0.000000,0,0.730000
28,135,0,0.000000,0,0.730000
28,136,0,0.000000,0,0.730000
28,138,0,0.000000,0,0.730000
28,139,0,0.000000,0,0.730000
28,140,0,0.000000,0,0.730000
28,143,0,0.000000,0,0.730000
28,144,0,0.000000,0,0.730000
28,145,0,0.000000,0,0.730000
28,146,0,0.000000,0,0.730000
28,147,0,0.000000,0,0.730000
28,148,0,0.000000,0,0.730000
28,150,0,0.000000,0,0.730000
28,151,0,0.000000,0,0.730000
28,153,0,0.000000,0,0.730000
28,154,0,0.000000,0,0.730000
28,155,0,0.000000,0,0.730000
28,156,0,0.000000,0,0.730000
28,157,0,0.000000,0,0.730000
28,158,0,0.000000,0,0.730000
28,159,0,0.000000,0,0.730000
28,161,0,0.000000,0,0.730000
28,163,0,0.000000,0,0.730000
28,164,0,0.000000,0,0.730000
28,165,0,0.000000,0,0.730000
28,167,0,0.000000,0,0.730000
28,168,0,0.000000,0,0.730000
28,169,0,0.000000,0,0.730000
28,172,0,0.000000,0,0.730000
28,189,0,0.000000,0,0.730000
28,190,0,0.000000,0,0.730000
28,192,0,0.000000,0,0.730000
29,13,0,0.000000,0,0.730000
29,15,0,0.000000,0,0.730000
29,17,0,0.000000,0,0.730000
29,18,0,0.000000,0,0.730000
29,20,0,0.000000,0,0.730000
29,22,0,0.000000,0,0.730000
29,23,0,0.000000,0,0.730000
29,24,0,0.000000,0,0.730000
29,25,0,0.000000,0,0.730000
29,27,0,0.000000,0,0.730000
29,48,0,0.000000,0,0.730000
29,49,0,0.000000,0,0.730000
29,50,0,0.000000,0,0.730000
29,51,0,0.000000,0,0.730000
29,52,0,0.000000,0,0.730000
29,53,0,0.000000,0,0.730000
29,55,0,0.000000,0,0.730000
29,56,0,0.000000,0,0.730000
29,57,0,0.000000,0,0.730000
29,60,0,0.000000,0,0.730000
29,61,0,0.000000,0,0.730000
29,64,0,0.000000,0,0.730000
29,65,0,0.000000,0,0.730000
29,66,0,0.000000,0,0.730000
29,67,0,0.000000,0,0.730000
29,70,0,0.000000,0,0.730000
29,71,0,0.000000,0,0.730000
29,72,0,0.000000,0,0.730000
29,73,0,0.000000,0,0.730000
29,76,0,0.000000,0,0.730000
29,78,0,0.000000,0,0.730000
29,80,0,0.000000,0,0.730000
29,82,0,0.000000,0,0.730000
29,83,0,0.000000,0,0.730000
29,85,0,0.000000,0,0.730000
29,87,0,0.000000,0,0.730000
29,91,0,0.000000,0,0.730000
29,92,0,0.000000,0,0.730000
29,93,0,0.000000,0,0.730000
29,95,0,0.000000,0,0.730000
29,96,0,0.000000,0,0.730000
29,97,0,0.000000,0,0.730000
29,114,0,0.000000,0,0.730000
29,115,0,0.000000,0,0.730000
29,116,0,0.000000,0,0.730000
29,117,0,0.000000,0,0.730000
29,118,0,0.000000,0,0.730000
29,119,0,0.000000,0,0.730000
29,121,2,0.217489,0,0.730000
29,122,2,0.217489,0,0.730000
29,123,2,0.217489,1,1.000000
29,124,2,0.217489,1,1.000000
29,125,2,0.217489,1,1.000000
29,126,2,0.217489,1,1.000000
29,127,2,0.217489,1,1.000000
29,128,2,0.217489,0,0.730000
29,132,0,0.000000,0,0.730000
29,134,0,0.000000,0,0.730000
29,136,0,0.000000,0,0.730000
29,138,0,0.000000,0,0.730000
29,140,0,0.000000,0,0.730000
29,142,0,0.000000,0,0.730000
29,143,0,0.000000,0,0.730000
29,144,0,0.000000,0,0.730000
29,146,0,0.000000,0,0.730000
29,147,0,0.000000,0,0.730000
29,148,0,0.000000,0,0.730000
29,149,0,0.000000,0,0.730000
29,151,0,0.000000,0,0.730000
29,153,0,0.000000,0,0.730000
29,154,0,0.000000,0,0.730000
29,155,0,0.000000,0,0.730000
29,156,0,0.000000,0,0.730000
29,157,0,0.000000,0,0.730000
29,158,0,0.000000,0,0.730000
29,159,0,0.000000,0,0.730000
29,160,0,0.000000,0,0.730000
29,161,0,0.000000,0,0.730000
29,164,0,0.000000,0,0.730000
29,165,0,0.000000,0,0.730000
29,167,0,0.000000,0,0.730000
29,169,0,0.000000,0,0.730000
29,171,0,0.000000,0,0.730000
29,172,0,0.000000,0,0.730000
29,175,0,0.000000,0,0.730000
29,178,0,0.000000,0,0.730000
29,180,0,0.000000,0,0.730000
29,181,0,0.000000,0,0.730000
29,189,0,0.000000,0,0.730000
29,190,0,0.000000,0,0.730000
29,192,0,0.000000,0,0.730000
29,193,0,0.000000,0,0.730000
31,3,0,0.000000,0,0.730000
31,9,0,0.000000,0,0.730000
31,10,0,0.000000,0,0.730000
31,11,0,0.000000,0,0.730000
31,12,0,0.000000,0,0.730000
31,13,0,0.000000,0,0.730000
31,14,0,0.000000,0,0.730000
31,15,0,0.000000,0,0.730000
31,17,0,0.000000,0,0.730000
31,19,0,0.000000,0,0.730000
31,20,0,0.000000,0,0.730000
31,21,0,0.000000,0,0.730000
31,22,0,0.000000,0,0.730000
31,23,0,0.000000,0,0.730000
31,24,0,0.000000,0,0.730000
31,48,0,0.000000,0,0.730000
31,50,0,0.000000,0,0.730000
31,51,0,0.000000,0,0.730000
31,52,0,0.000000,0,0.730000
31,53,0,0.000000,0,0.730000
31,54,0,0.000000,0,0.730000
31,55,0,0.000000,0,0.730000
31,57,0,0.000000,0,0.730000
31,59,0,0.000000,0,0.730000
31,60,0,0.000000,0,0.730000
31,61,0,0.000000,0,0.730000
31,62,0,0.000000,0,0.730000
31,63,0,0.000000,0,0.730000
31,65,0,0.000000,0,0.730000
31,66,0,0.000000,0,0.730000
31,67,0,0.000000,0,0.730000
31,69,0,0.000000,0,0.730000
31,70,0,0.000000,0,0.730000
31,71,0,0.000000,0,0.730000
31,72,0,0.000000,0,0.730000
31,74,0,0.000000,0,0.730000
31,75,0,0.000000,0,0.730000
31,76,0,0.000000,0,0.730000
31,78,0,0.000000,0,0.730000
31,80,0,0.000000,0,0.730000
31,82,0,0.000000,0,0.730000
31,83,0,0.000000,0,0.730000
31,84,0,0.000000,0,0.730000
31,85,0,0.000000,0,0.730000
31,87,0,0.000000,0,0.730000
31,88,0,0.000000,0,0.730000
31,90,0,0.000000,0,0.730000
31,91,0,0.000000,0,0.730000
31,92,0,0.000000,0,0.730000
31,93,0,0.000000,0,0.730000
31,94,0,0.000000,0,0.730000
31,95,0,0.000000,0,0.730000
31,96,0,0.000000,0,0.730000
31,97,0,0.000000,0,0.730000
31,113,0,0.000000,0,0.730000
31,115,0,0.000000,0,0.730000
31,116,0,0.000000,0,0.730000
31,117,0,0.000000,0,0.730000
31,118,0,0.000000,0,0.730000
31,119,0,0.000000,0,0.730000
31,121,0,0.000000,0,0.730000
31,123,0,0.000000,0,0.730000
31,124,0,0.000000,0,0.730000
31,125,0,0.000000,0,0.730000
31,126,0,0.000000,0,0.730000
31,127,0,0.000000,0,0.730000
31,128,0,0.000000,0,0.730000
31,129,0,0.000000,0,0.730000
31,130,0,0.000000,0,0.730000
31,132,8,0.271000,1,1.000000
31,133,8,0.271000,0,0.730000
31,134,8,0.271000,0,0.730000
31,135,8,0.271000,1,1.000000
31,137,8,0.271000,1,1.000000
31,138,8,0.271000,1,1.000000
31,139,8,0.271000,0,0.730000
31,140,8,0.271000,0,0.730000
31,142,0,0.000000,0,0.730000
31,143,0,0.000000,0,0.730000
31,144,0,0.000000,0,0.730000
31,145,0,0.000000,0,0.730000
31,146,0,0.000000,0,0.730000
31,147,0,0.000000,0,0.730000
31,148,0,0.000000,0,0.730000
31,149,0,0.000000,0,0.730000
31,150,0,0.000000,0,0.730000
31,153,0,0.000000,0,0.730000
31,154,0,0.000000,0,0.730000
31,155,0,0.000000,0,0.730000
31,156,0,0.000000,0,0.730000
31,157,0,0.000000,0,0.730000
31,158,0,0.000000,0,0.730000
31,159,0,0.000000,0,0.730000
31,161,0,0.000000,0,0.730000
31,165,0,0.000000,0,0.730000
31,166,0,0.000000,0,0.730000
31,168,0,0.000000,0,0.730000
31,169,0,0.000000,0,0.730000
31,170,0,0.000000,0,0.730000
31,174,0,0.000000,0,0.730000
31,179,0,0.000000,0,0.730000
31,181,0,0.000000,0,0.730000
31,193,0,0.000000,0,0.730000
31,195,0,0.000000,0,0.730000
32,2,0,0.000000,0,0.730000
32,3,0,0.000000,0,0.730000
32,9,0,0.000000,0,0.730000
32,10,0,0.000000,0,0.730000
32,11,0,0.000000,0,0.730000
32,12,0,0.000000,0,0.730000
32,13,0,0.000000,0,0.730000
32,14,0,0.000000,0,0.730000
32,15,0,0.000000,0,0.730000
32,17,0,0.000000,0,0.730000
32,18,0,0.000000,0,0.730000
32,19,0,0.000000,0,0.730000
32,20,0,0.000000,0,0.730000
32,21,0,0.000000,0,0.730000
32,22,0,0.000000,0,0.730000
32,23,0,0.000000,0,0.730000
32,24,0,0.000000,0,0.730000
32,48,0,0.000000,0,0.730000
32,49,0,0.000000,0,0.730000
32,50,0,0.000000,0,0.730000
32,51,0,0.000000,0,0.730000
32,52,0,0.000000,0,0.730000
32,53,0,0.000000,0,0.730000
32,54,0,0.000000,0,0.730000
32,55,0,0.000000,0,0.730000
32,56,0,0.000000,0,0.730000
32,57,0,0.000000,0,0.730000
32,60,0,0.000000,0,0.730000
32,61,0,0.000000,0,0.730000
32,62,0,0.000000,0,0.730000
32,64,0,0.000000,0,0.730000
32,65,0,0.000000,0,0.730000
32,67,0,0.000000,0,0.730000
32,70,0,0.000000,0,0.730000
32,72,0,0.000000,0,0.730000
32,73,0,0.000000,0,0.730000
32,74,0,0.000000,0,0.730000
32,76,0,0.000000,0,0.730000
32,77,0,0.000000,0,0.730000
32,78,0,0.000000,0,0.730000
32,80,0,0.000000,0,0.730000
32,82,0,0.000000,0,0.730000
32,83,0,0.000000,0,0.730000
32,84,0,0.000000,0,0.730000
32,88,0,0.000000,0,0.730000
32,90,0,0.000000,0,0.730000
32,91,0,0.000000,0,0.730000
32,92,0,0.000000,0,0.730000
32,93,0,0.000000,0,0.730000
32,94,0,0.000000,0,0.730000
32,96,0,0.000000,0,0.730000
32,113,0,0.000000,0,0.730000
32,114,0,0.000000,0,0.730000
32,115,0,0.000000,0,0.730000
32,116,0,0.000000,0,0.730000
32,117,0,0.000000,0,0.730000
32,119,0,0.000000,0,0.730000
32,121,0,0.000000,0,0.730000
32,122,0,0.000000,0,0.730000
32,123,0,0.000000,0,0.730000
32,124,0,0.000000,0,0.730000
32,125,0,0.000000,0,0.730000
32,126,0,0.000000,0,0.730000
32,127,0,0.000000,0,0.730000
32,128,0,0.000000,0,0.730000
32,129,0,0.000000,0,0.730000
32,130,0,0.000000,0,0.730000
32,133,8,0.271000,0,0.730000
32,134,8,0.271000,0,0.730000
32,135,8,0.271000,0,0.730000
32,136,8,0.271000,0,0.730000
32,137,8,0.271000,0,0.730000
32,138,8,0.271000,0,0.730000
32,139,8,0.271000,0,0.730000
32,142,0,0.000000,0,0.730000
32,143,0,0.000000,0,0.730000
32,144,0,0.000000,0,0.730000
32,145,0,0.000000,0,0.730000
32,146,0,0.000000,0,0.730000
32,147,0,0.000000,0,0.730000
32,148,0,0.000000,0,0.730000
32,149,0,0.000000,0,0.730000
32,150,0,0.000000,0,0.730000
32,151,0,0.000000,0,0.730000
32,153,0,0.000000,0,0.730000
32,154,0,0.000000,0,0.730000
32,155,0,0.000000,0,0.730000
32,156,0,0.000000,0,0.730000
32,157,0,0.000000,0,0.730000
32,158,0,0.000000,0,0.730000
32,159,0,0.000000,0,0.730000
32,160,0,0.000000,0,0.730000
32,161,0,0.000000,0,0.730000
32,163,0,0.000000,0,0.730000
32,164,0,0.000000,0,0.730000
32,166,0,0.000000,0,0.730000
32,167,0,0.000000,0,0.730000
32,168,0,0.000000,0,0.730000
32,169,0,0.000000,0,0.730000
32,170,0,0.000000,0,0.730000
32,171,0,0.000000,0,0.730000
32,172,0,0.000000,0,0.730000
32,174,0,0.000000,0,0.730000
32,175,0,0.000000,0,0.730000
32,179,0,0.000000,0,0.730000
32,180,0,0.000000,0,0.730000
32,192,0,0.000000,0,0.730000
32,193,0,0.000000,0,0.730000
33,0,0,0.000000,0,0.730000
33,1,0,0.000000,0,0.730000
33,2,0,0.000000,0,0.730000
33,3,0,0.000000,0,0.730000
33,9,0,0.000000,0,0.730000
33,11,0,0.000000,0,0.730000
33,12,0,0.000000,0,0.730000
33,13,0,0.000000,0,0.730000
33,14,0,0.000000,0,0.730000
33,17,0,0.000000,0,0.730000
33,18,0,0.000000,0,0.730000
33,20,0,0.000000,0,0.730000
33,21,0,0.000000,0,0.730000
33,23,0,0.000000,0,0.730000
33,48,0,0.000000,0,0.730000
33,49,0,0.000000,0,0.730000
33,50,0,0.000000,0,0.730000
33,51,0,0.000000,0,0.730000
33,52,0,0.000000,0,0.730000
33,53,0,0.000000,0,0.730000
33,54,0,0.000000,0,0.730000
33,55,0,0.000000,0,0.730000
33,56,0,0.000000,0,0.730000
33,57,0,0.000000,0,0.730000
33,59,0,0.000000,0,0.730000
33,60,0,0.000000,0,0.730000
33,61,0,0.000000,0,0.730000
33,62,0,0.000000,0,0.730000
33,63,0,0.000000,0,0.730000
33,65,0,0.000000,0,0.730000
33,66,0,0.000000,0,0.730000
33,67,0,0.000000,0,0.730000
33,70,0,0.000000,0,0.730000
33,71,0,0.000000,0,0.730000
33,72,0,0.000000,0,0.730000
33,73,0,0.000000,0,0.730000
33,74,0,0.000000,0,0.730000
33,76,0,0.000000,0,0.730000
33,77,0,0.000000,0,0.730000
33,78,0,0.000000,0,0.730000
33,80,0,0.000000,0,0.730000
33,81,0,0.000000,0,0.730000
33,83,0,0.000000,0,0.730000
33,84,0,0.000000,0,0.730000
33,85,0,0.000000,0,0.730000
33,86,0,0.000000,0,0.730000
33,87,0,0.000000,0,0.730000
33,88,0,0.000000,0,0.730000
33,90,0,0.000000,0,0.730000
33,92,0,0.000000,0,0.730000
33,93,0,0.000000,0,0.730000
33,94,0,0.000000,0,0.730000
33,95,0,0.000000,0,0.730000
33,113,0,0.000000,0,0.730000
33,114,0,0.000000,0,0.730000
33,115,0,0.000000,0,0.730000
33,116,0,0.000000,0,0.730000
33,117,0,0.000000,0,0.730000
33,118,0,0.000000,0,0.730000
33,119,0,0.000000,0,0.730000
33,121,0,0.000000,0,0.730000
33,122,0,0.000000,0,0.730000
33,123,0,0.000000,0,0.730000
33,124,0,0.000000,0,0.730000
33,125,0,0.000000,0,0.730000
33,126,0,0.000000,0,0.730000
33,127,0,0.000000,0,0.730000
33,128,0,0.000000,0,0.730000
33,129,0,0.000000,0,0.730000
33,130,0,0.000000,0,0.730000
33,132,8,0.271000,0,0.730000
33,133,8,0.271000,0,0.730000
33,135,8,0.271000,1,1.000000
33,136,8,0.271000,0,0.730000
33,137,8,0.271000,0,0.730000
33,138,8,0.271000,0,0.730000
33,139,8,0.271000,0,0.730000
33,140,8,0.271000,1,1.000000
33,142,0,0.000000,0,0.730000
33,143,0,0.000000,0,0.730000
33,144,0,0.000000,0,0.730000
33,145,0,0.000000,0,0.730000
33,146,0,0.000000,0,0.730000
33,147,0,0.000000,0,0.730000
33,148,0,0.000000,0,0.730000
33,149,0,0.000000,0,0.730000
33,150,0,0.000000,0,0.730000
33,151,0,0.000000,0,0.730000
33,153,0,0.000000,0,0.730000
33,154,0,0.000000,0,0.730000
33,155,0,0.000000,0,0.730000
33,156,0,0.000000,0,0.730000
33,157,0,0.000000,0,0.730000
33,158,0,0.000000,0,0.730000
33,159,0,0.000000,0,0.730000
33,160,0,0.000000,0,0.730000
33,161,0,0.000000,0,0.730000
33,163,0,0.000000,0,0.730000
33,165,0,0.000000,0,0.730000
33,166,0,0.000000,0,0.730000
33,167,0,0.000000,0,0.730000
33,168,0,0.000000,0,0.730000
33,169,0,0.000000,0,0.730000
33,170,0,0.000000,0,0.730000
33,171,0,0.000000,0,0.730000
33,174,0,0.000000,0,0.730000
33,177,0,0.000000,0,0.730000
33,180,0,0.000000,0,0.730000
33,188,0,0.000000,0,0.730000
33,192,0,0.000000,0,0.730000
33,193,0,0.000000,0,0.730000
33,195,0,0.000000,0,0.730000
34,0,0,0.000000,0,0.730000
34,1,0,0.000000,0,0.730000
34,3,0,0.000000,0,0.730000
34,4,0,0.000000,0,0.730000
34,6,0,0.000000,0,0.730000
34,8,0,0.000000,0,0.730000
34,11,0,0.000000,0,0.730000
34,14,0,0.000000,0,0.730000
34,48,0,0.000000,0,0.730000
34,49,0,0.000000,0,0.730000
34,50,0,0.000000,0,0.730000
34,51,0,0.000000,0,0.730000
34,52,0,0.000000,0,0.730000
34,53,0,0.000000,0,0.730000
34,54,0,0.000000,0,0.730000
34,55,0,0.000000,0,0.730000
34,56,0,0.000000,0,0.730000
34,57,0,0.000000,0,0.730000
34,59,0,0.000000,0,0.730000
34,60,0,0.000000,0,0.730000
34,61,0,0.000000,0,0.730000
34,62,0,0.000000,0,0.730000
34,64,0,0.000000,0,0.730000
34,65,0,0.000000,0,0.730000
34,66,0,0.000000,0,0.730000
34,67,0,0.000000,0,0.730000
34,69,0,0.000000,0,0.730000
34,70,0,0.000000,0,0.730000
34,71,0,0.000000,0,0.730000
34,73,0,0.000000,0,0.730000
34,74,0,0.000000,0,0.730000
34,75,0,0.000000,0,0.730000
34,76,0,0.000000,0,0.730000
34,77,0,0.000000,0,0.730000
34,78,0,0.000000,0,0.730000
34,80,0,0.000000,0,0.730000
34,81,0,0.000000,0,0.730000
34,82,0,0.000000,0,0.730000
34,83,0,0.000000,0,0.730000
34,84,0,0.000000,0,0.730000
34,85,0,0.000000,0,0.730000
34,86,0,0.000000,0,0.730000
34,87,0,0.000000,0,0.730000
34,88,0,0.000000,0,0.730000
34,90,0,0.000000,0,0.730000
34,91,0,0.000000,0,0.730000
34,92,0,0.000000,0,0.730000
34,93,0,0.000000,0,0.730000
34,94,0,0.000000,0,0.730000
34,95,0,0.000000,0,0.730000
34,96,0,0.000000,0,0.730000
34,113,0,0.000000,0,0.730000
34,114,0,0.000000,0,0.730000
34,115,0,0.000000,0,0.730000
34,116,0,0.000000,0,0.730000
34,117,0,0.000000,0,0.730000
34,118,0,0.000000,0,0.730000
34,119,0,0.000000,0,0.730000
34,121,0,0.000000,0,0.730000
34,122,0,0.000000,0,0.730000
34,123,0,0.000000,0,0.730000
34,124,0,0.000000,0,0.730000
34,125,0,0.000000,0,0.730000
34,126,0,0.000000,0,0.730000
34,127,0,0.000000,0,0.730000
34,128,0,0.000000,0,0.730000
34,129,0,0.000000,0,0.730000
34,130,0,0.000000,0,0.730000
34,132,8,0.271000,0,0.730000
34,133,8,0.271000,0,0.730000
34,134,8,0.271000,0,0.730000
34,136,8,0.271000,0,0.730000
34,137,8,0.271000,0,0.730000
34,138,8,0.271000,1,1.000000
34,139,8,0.271000,0,0.730000
34,140,8,0.271000,1,1.000000
34,142,0,0.000000,0,0.730000
34,143,0,0.000000,0,0.730000
34,145,0,0.000000,0,0.730000
34,146,0,0.000000,0,0.730000
34,147,0,0.000000,0,0.730000
34,148,0,0.000000,0,0.730000
34,149,0,0.000000,0,0.730000
34,150,0,0.000000,0,0.730000
34,151,0,0.000000,0,0.730000
34,153,0,0.000000,0,0.730000
34,154,0,0.000000,0,0.730000
34,155,0,0.000000,0,0.730000
34,156,0,0.000000,0,0.730000
34,157,0,0.000000,0,0.730000
34,158,0,0.000000,0,0.730000
34,159,0,0.000000,0,0.730000
34,160,0,0.000000,0,0.730000
34,161,0,0.000000,0,0.730000
34,163,0,0.000000,0,0.730000
34,164,0,0.000000,0,0.730000
34,165,0,0.000000,0,0.730000
34,166,0,0.000000,0,0.730000
34,167,0,0.000000,0,0.730000
34,168,0,0.000000,0,0.730000
34,169,0,0.000000,0,0.730000
34,171,0,0.000000,0,0.730000
34,172,0,0.000000,0,0.730000
34,175,0,0.000000,0,0.730000
34,176,0,0.000000,0,0.730000
34,178,0,0.000000,0,0.730000
34,179,0,0.000000,0,0.730000
34,182,0,0.000000,0,0.730000
34,187,0,0.000000,0,0.730000
34,190,0,0.000000,0,0.730000
34,191,0,0.000000,0,0.730000
34,193,0,0.000000,0,0.730000
34,195,0,0.000000,0,0.730000
36,1,0,0.000000,0,0.730000
36,4,0,0.000000,0,0.730000
36,7,0,0.000000,0,0.730000
36,8,0,0.000000,0,0.730000
36,9,0,0.000000,0,0.730000
36,48,0,0.000000,0,0.730000
36,49,0,0.000000,0,0.730000
36,50,0,0.000000,0,0.730000
36,51,0,0.000000,0,0.730000
36,52,0,0.000000,0,0.730000
36,53,0,0.000000,0,0.730000
36,54,0,0.000000,0,0.730000
36,55,0,0.000000,0,0.730000
36,56,0,0.000000,0,0.730000
